8.333333333333334,7.7743633497703355,7.213379084280867,6.909378936477057,6.529498038526529,6.216707793877841,6.040577553786072,5.791308358298593,5.717777402399079,5.392045678720018,5.13361888243115,4.873967608078136,4.592352858943134,4.424950479878671,4.258335953473377,4.14249171012048,4.132192218752743,4.114891053870951,3.9042746723462223,3.7821894246100443,3.5499821605904094,3.503691579853071,3.4634706754887223,3.3755246089210593,3.256002235605119,3.245376724102114,3.16597545917177,3.1146875636469034,3.0856957008314727,2.988773683954491,2.9404691902664863,2.93641094018176,2.8108426464214054,2.6953907844671763,2.689403936933572,2.6379522677015443,2.62702371575865,2.5657062461072906,2.5461827244237325,2.5470262390109135,2.5344303942610225,2.5070955294771675,2.4683687237069227,2.4697694926684277,2.4688412076122037,2.4695628888784564,2.469165897848284,2.4059142329079126,2.378421760092966,2.374171548648771,2.362401166441116,2.356961949400209,2.339632581508035,2.337812099976078,2.3327601000459683,2.331103136846569,2.272085976613996,2.2379942437065288,2.239458334973882,2.2400270488521064,2.2377238513755313,2.172601632846976,2.156838319945612,2.1507591174962117,2.1355025208985006,2.104607365104482,2.0983566702482297,2.079514883031134,2.047410257843547,2.045489477369217,2.0067568199649095,1.9744019240243493,1.9761382327133932,1.9448608466334922,1.940283970357284,1.934410530892797,1.9361548915685136,1.937916148029231,1.9390159121300439,1.9360849182118591,1.9081552741638828,1.8755241796751705,1.8687078402781756,1.866047720027547,1.8621210980715568,1.8595876127065827,1.8403416274719038,1.8418116637846185,1.8309458560631062,1.8248653705220876,1.8104749463261396,1.8062533357945012,1.801095971035582,1.7932791640737504,1.7892077427091688,1.7909308546435474,1.7893111785242766,1.7706114496486918,1.7725689647996348,1.774499045562575,1.7671569829612328,1.7378842464588855,1.7315638986564579,1.7317136385038205,1.7182463439058069,1.7163171235358996,1.714483108605929,1.712863518743941,1.7133047852716783,1.7083864186315316,1.7051208528943471,1.693632492017731,1.6941308401088662,1.6936405100063543,1.6937879450272395,1.693932904629751,1.6817648043260893,1.6825631058978208,1.6840273271017014,1.6853350638072808,1.673251667045855,1.6671102853932735,1.6523197697692655,1.6543580268540257,1.6564449628905755,1.6577166493110844,1.6593450657829818,1.6612679724503117,1.658157339595631,1.655581771758085,1.6281918927591092,1.6296174279620426,1.6300657509308727,1.6320707631549543,1.619769526498528,1.5996646929876457,1.5968588748567563,1.5821690293378232,1.577450887602701,1.5641095865740025,1.5657238405507854,1.5659554269195213,1.566869918646126,1.56867916619337,1.5496602958105743,1.5425151330625695,1.5425779375156983,1.5425039785058765,1.524791344118156,1.514017711686571,1.5053956578059746,1.4851758751107347,1.486503987511243,1.4847362218575706,1.4860907865300104,1.4883516428542727,1.4895492126860963,1.4875875877946376,1.4871947263626577,1.475498032342738,1.4723469057899163,1.4626287333802845,1.4495955713863125,1.4377966310943904,1.436873251366924,1.4261807039823744,1.428553013675137,1.4309696494444504,1.4311077210620353,1.4333983034348468,1.4356797402307373,1.4291345249105856,1.4262600412058484,1.428326855702846,1.4301302341566573,1.4325467292450822,1.4344501580001394,1.4286098386709882,1.4261229490109453,1.4275735116002508,1.4297548505775322,1.431674739772532,1.4224452285712796,1.4131233078710153,1.4145172154521055,1.4006992096765514,1.4030737323779034,1.3989093009432736,1.3962472730350841,1.3983464298839616,1.389337743816391,1.384464792862517,1.3827678911366053,1.3766769805846937,1.37857304069819,1.3803201452876666,1.3795485475983817,1.3718763813577852,1.3740356455074116,1.375809543008326,1.3765961846164152,1.3755301604372447,1.377777612257953,1.3784227972096514,1.3764457842136788,1.361579103421794,1.364118276135544,1.3625407870685329,1.3624687282875623,1.3633679873034357,1.358427286430755,1.3590219574793612,1.3596002586525975,1.360793019788506,1.3533978692037638,1.3542464666087184,1.3523391833864578,1.353327029849028,1.3484776122211803,1.351007104540154,1.3472843659822644,1.3414137744461652,1.3413469260338688,1.3276794677294126,1.324554439387796,1.3160425445317705,1.3149933183264044,1.3174818985270924,1.3158229285696479,1.3162763715344918,1.3182961235885549,1.3105863533556201,1.3043400629907498,1.2988983247502903,1.2935364400507723,1.2945984402392607,1.2928196977207633,1.2940746023282041,1.2929204671618881,1.289463652480308,1.2860355074274574,1.2876235802205456,1.2818326089676195,1.2810975994917781,1.2814389009017904,1.2815648156002943,1.2802139084546502,1.2800788633364875,1.2802985496094452,1.2725220772509953,1.2752036402493356,1.2722459623679585,1.2725358149234198,1.2749100914411835,1.2762817038908223,1.2738884964155728,1.2706914078854528,1.2704067110286172,1.2691886849573106,1.268872756619012,1.2671991136759664,1.266504831878376,1.2686490052108774,1.2699390643045254,1.2692900566807157,1.2690781233334325,1.271631241712006,1.2686493692008818,1.268791808077304,1.2715071865402836,1.2713640223430696,1.2740523322109043,1.2764160610541133,1.273231995999967,1.270304218263591,1.2723488523753057,1.2682113084484414,1.2661578971600753,1.2632974633481229,1.265341922618134,1.2673875906293999,1.2697462410193736,1.2723894808797658,1.274348918186235,1.275147360423142,1.2776833517450703,1.2703866512214357,1.2681604618606155,1.2706758784045207,1.2720695832960296,1.271576083349652,1.2713508943627592,1.2740251257768578,1.273809760312482,1.2704124455768662,1.273142405233391,1.2741507593763042,1.2757221164059551,1.277260982129714,1.2769289071092818,1.2758780463137909,1.2755837526036726,1.2741547152248451,1.2767077499557116,1.2780487596051662,1.279107509643831,1.2758855648383585,1.274821720118778,1.274260950383148,1.2743704450598765,1.2647574282962704,1.2643188812842996,1.2633787361290474,1.2612684913045589,1.2640126276975066,1.2645528397902803,1.2658206916566115,1.2685585436365348,1.261399466318726,1.2548779253207198,1.251452828214128,1.251995448298885,1.2535473538241655,1.255791783682515,1.2573455961029332,1.2513062763927618,1.244601451088826,1.2438410022113684,1.2427155460164756,1.2446387014174987,1.2472001431196726,1.248538117670521,1.2495477590345887,1.2464350772306685,1.2490331985505063,1.251779242197118,1.247678324145377,1.243997173264858,1.2466791869283438,1.2448233416194887,1.247120548270059,1.24130802637843,1.2440961556489631,1.2390334776070606,1.238752249778756,1.2364262515571594,1.2390781763186673,1.2399133935934723,1.2411383658549116,1.2415132452160031,1.239682261332601,1.2422913249877425,1.2404721423163307,1.240212129835018,1.2392121801846594,1.2419308633451276,1.2435048371532282,1.2459646787909011,1.2447197814710425,1.247444701187032,1.2413401032588671,1.2429811568303077,1.243291767186525,1.2397023893875108,1.2372048609394135,1.2333756034960424,1.2341162082669672,1.236330469579453,1.2317949478416683,1.2327430088498854,1.2355286589768024,1.233099140135259,1.2352913089974806,1.2374351678662616,1.2341113147638199,1.2368318765036752,1.2392541848631298,1.2377740632322465,1.2405755460750607,1.2406782766006752,1.2387036236007365,1.2375429218208527,1.2274921488101906,1.2290720512341593,1.2312926803510857,1.2305243876492105,1.2207013156911062,1.2132280849185737,1.2138857815015889,1.2127678841343768,1.2145153813659775,1.2079445781012776,1.1988469603513134,1.195938321423323,1.1891202847180118,1.1878944168599301,1.190512014644821,1.1925516877449607,1.1940192992659715,1.1918821225102887,1.189162157751665,1.1866440583574427,1.1823741664393201,1.182379966011336,1.1842232221110434,1.1783699100104248,1.1784412054707725,1.1743821104747807,1.1721722617333963,1.1712271277067205,1.1741542238866374,1.1771034993714324,1.172669916105567,1.1708763998945146,1.1683996752944332,1.1704866010081525,1.1733408931806606,1.17626663896186,1.1792130721889547,1.181899315188025,1.1834088160800758,1.1838432169611994,1.186103381276546,1.1878044452519,1.1858787663624146,1.1886099624400275,1.1913212415996492,1.182787903016038,1.1785885230481585,1.1747766636178356,1.1776954238824229,1.1805429058383248,1.1722949577140098,1.1745597668926104,1.1771228988685087,1.1780466616340683,1.1784268754303038,1.1810735604653315,1.178841658338205,1.1809646047488127,1.182811905471624,1.1853692970764078,1.187996747169799,1.1901621461588388,1.188089218461638,1.1796115574086894,1.1789857941933037,1.1816681221148797,1.1774673922668082,1.1803424298921892,1.183161539805287,1.1860881731279487,1.188936237744264,1.1916777360010198,1.1939802245066176,1.1912642074637794,1.1940827145784545,1.1969762797052887,1.199146534226318,1.1995696370352424,1.1983888996810967,1.2012683262274277,1.2039641031867683,1.206753890452535,1.2077444179538661,1.2089732577557497,1.204301089787489,1.2070775518464405,1.2039701746215856,1.2066219245705525,1.2082026536226231,1.1991673248979478,1.2020304484333462,1.2048278366442509,1.202825768506887,1.2039203367611324,1.196720616981276,1.190127988993273,1.1923691291739842,1.1945993880052954,1.19006739524526,1.1885841739583054,1.1888186278424813,1.1859055731334767,1.1847625868349618,1.1871482814979055,1.1869793841737242,1.1897435521122979,1.1906028086477447,1.193508478187128,1.1927249810167506,1.1950689870256386,1.1918850457288996,1.1882686680680863,1.1885547541303805,1.1914720245410935,1.1876493642761905,1.1905683577079933,1.1923806723124395,1.188137781069041,1.1910524862438137,1.182537394171963,1.18340580175879,1.1853751003650426,1.1882962818790825,1.1906206676636841,1.1913772934782383,1.194223311524176,1.192937412041316,1.1956475838891658,1.1980942318744086,1.1990663832194124,1.2007966065144895,1.1919757590478013,1.1898814895589385,1.1925709084187774,1.183943126433124,1.1868570659338127,1.1871617928839806,1.1811849420133038,1.1839991654764919,1.1828854937357178,1.1789042527089872,1.1814027111489156,1.1838697856349787,1.1776705559208103,1.1771821013442891,1.179615326897609,1.1825469025505702,1.1758514291296678,1.178714191552604,1.1816516687507963,1.1840613928252202,1.1866643395336989,1.187774492218377,1.18763673052874,1.1892697365909763,1.1893004705068662,1.1872904515756677,1.1827570728968417,1.1820095913719535,1.1849346936359566,1.184806652577276,1.1870288491493626,1.186152087645605,1.1881099681014236,1.1886129871296052,1.1869508590362805,1.1814525964693465,1.183812819185488,1.1849176032496043,1.1868532983298994,1.1881997965385456,1.190998856220615,1.1937908402591983,1.19238957708197,1.191122861141277,1.192826554934342,1.1947610075931154,1.195786860282496,1.1934757444101962,1.1905798881748109,1.1934541552686695,1.1868072426261738,1.1895930167297426,1.1923618276605628,1.1935969997160256,1.1945239665166043,1.1896233881085538,1.1880344446406743,1.1883523210757814,1.1875044639187649,1.1900008582013837,1.1925881601930526,1.1943317658936412,1.1969576772844102,1.1986372208756615,1.2006591344191688,1.200634546026566,1.196826266623529,1.1910824754007554,1.1939758922509347,1.1968687043014883,1.1982919312138565,1.1992396881548757,1.1991805662443082,1.2017432506830221,1.2046251975039426,1.2074589588846905,1.2027757519754902,1.1978712737627766,1.199989760292339,1.2021788762636803,1.1972082386154979,1.19882779989404,1.199888644125926,1.2017406071062346,1.2019206012686234,1.2019426051400859,1.2042899962791505,1.2059472762472239,1.2082399405640518,1.2111051638231987,1.2138821663185153,1.215589052656027,1.2107197245103067,1.206818523800687,1.2035947610425444,1.2064587107100173,1.208567392136683,1.2071835061125302,1.2033767319617776,1.1996025738061067,1.200524504214675,1.199222016055411,1.2011674181636012,1.203584950462747,1.2005534021884092,1.2034090921392082,1.2041764750470139,1.2051677111969117,1.1985184694698885,1.200044825843119,1.2026041454311678,1.2036462461132322,1.206484037830468,1.2091289163145735,1.2081424169458508,1.209684965511885,1.212092856233489,1.213991157673161,1.2161931282540666,1.216736022037371,1.2171442087230688,1.2198500214786079,1.2187491047740189,1.2201251530989476,1.222894479093221,1.2252360221147836,1.2265016168075176,1.2257981935183664,1.2282895758391306,1.2263819361897832,1.226018308145591,1.2259339259901278,1.226517386607694,1.22913256776914,1.2242652901812834,1.2263785933709583,1.219921526872757,1.2214000990430158,1.2228803074925176,1.2241944139088394,1.2270239237538487,1.2296624136306866,1.2277437267550257,1.230482721237051,1.2206704916729993,1.2234187676290724,1.2253818746013225,1.2267551102941936,1.228977987521035,1.2317384954280006,1.23412773932809,1.2266509348905126,1.2268406166114365,1.2252509546666661,1.2280612532726514,1.229321570881668,1.2321186958834163,1.2307978392236827,1.2296200745188386,1.2321824550213325,1.2330922186071043,1.2282676768990755,1.2253590543565585,1.2278527536062958,1.2296180160556702,1.2284188285161843,1.229504647777481,1.227990744943553,1.224180441109526,1.2264432263482252,1.2290371301578167,1.2317466446569336,1.2286125414108664,1.2312083902862454,1.2331515902195322,1.2232434004550357,1.2189142406477682,1.2217371698533563,1.2241394629145728,1.2269627653274287,1.2202402759784572,1.2214292987347362,1.223390424299156,1.2241571820495083,1.2256911113596258,1.2280558117551437,1.229168993381256,1.2275791249281724,1.2215884516458695,1.2243082067768911,1.217357731694969,1.2164335540928566,1.2192065608452838,1.2178159695592925,1.2127921046555494,1.2156488459688515,1.2177301987496263,1.2137987754020905,1.2130987853061164,1.21261360292449,1.205349369547045,1.2013521402863274,1.1994722974249574,1.1951614409000164,1.195585243054923,1.1901252646903324,1.1910538344751285,1.1939551009324534,1.1893627940992295,1.1921358012252672,1.193771652627229,1.193495224178379,1.1963311182669412,1.1944898599282558,1.1884008725599116,1.1884610785492886,1.1911907374688702,1.1904186653910644,1.1905212029265755,1.192963711370602,1.1929738945256392,1.187771125977828,1.1902123273584106,1.1927283318992534,1.1935413965876727,1.193683157973962,1.1946920389067648,1.1974000338581339,1.1979965677425173,1.2008860539062514,1.2037466550531624,1.2044943179620156,1.206056840354381,1.205084285678119,1.202946952253111,1.2054926278170743,1.1986450991687938,1.201066968388881,1.1989936689293499,1.1979833020573696,1.2006670314731593,1.199272488780572,1.1954574372260276,1.198283173624294,1.1976117809110622,1.199629625942371,1.2013395855197562,1.203681519270638,1.205010916045345,1.2006681015821659,1.2032390099678867,1.2055563139278467,1.2083857762788608,1.2097842348236338,1.2109760755077892,1.210669396605133,1.2094901246175407,1.2110840717179996,1.2089387426299343,1.2101135872929356,1.211998194448389,1.2115251058486518,1.209944635547763,1.2007763809480971,1.2029285920422903,1.2039099291040842,1.2064687004380197,1.2040607884917114,1.2052475525055415,1.2054611636545034,1.2053893801417284,1.1963860429363113,1.1876349303640945,1.1875603723844188,1.181931192810164,1.184407233164497,1.1850504410580887,1.1867373191043151,1.183489084727557,1.181190306504649,1.1839509901977865,1.1847123652952984,1.1785989012341205,1.1813036426163566,1.18399822168917,1.1867087836500665,1.1895350352863978,1.1899517977393286,1.184530282056323,1.1810806537995704,1.172839321974613,1.164824880817831,1.1643736652362564,1.1594420352017063,1.1602197023971763,1.1604813624319168,1.1602141025714638,1.1598882755930064,1.155039233135451,1.1580111475573533,1.159783643895871,1.1627201268510494,1.1642658713380531,1.167171615501224,1.1701347066975063,1.1694632506497888,1.1694492776953342,1.1723987532637623,1.1753464000271574,1.1782966047921577,1.1783118532364758,1.1810917286411582,1.175754134503358,1.178170894977239,1.1789878145790156,1.1754469120626692,1.1673737303607294,1.163319295727261,1.1660955983594352,1.1600051341366684,1.1620578931178072,1.1642602079929532,1.1656436338667795,1.1644649345475562,1.1599442916570306,1.1606422502581792,1.1571394194108813,1.1588773780251518,1.1596129503152661,1.1613835989604064,1.164241667050273,1.1663385646526112,1.1649366486734856,1.165726437730972,1.167836865552306,1.1680474082664611,1.1609255915771612,1.1578107958833415,1.160648096940208,1.1609374088777653,1.1619817768552951,1.1641548203618521,1.1654552076513314,1.1667573811101744,1.168284503233847,1.1667605376273136,1.1676413108710908,1.1630110180099262,1.1572262058465261,1.160216585045643,1.1556464142391067,1.1568917765686935,1.1549314491823655,1.155951237744629,1.158886192554729,1.1557218439548187,1.1557133049760888,1.150507436582312,1.153459043757317,1.1495983813751527,1.1517731847397374,1.15410676403814,1.1507530612980652,1.1513138210555667,1.1488132605933408,1.1518315133246222,1.1519911640037073,1.1528465793991258,1.1553167448350485,1.1577627395671721,1.160664964154887,1.1597201296222353,1.1624377127697985,1.1623630197673436,1.1652429843308223,1.168104342041933,1.1602144108683587,1.160382976368137,1.1632488143163688,1.1661324608166788,1.1640923035353707,1.166748994068887,1.1653213572463033,1.1659162738554845,1.1640815439064822,1.1593562093772127,1.1593154474636271,1.1614703224354346,1.1589453435950579,1.1544597707494764,1.153688946222661,1.1550312619532719,1.1565989296069263,1.1595959453213858,1.1587550849126778,1.1551069821560556,1.1504759458191856,1.1533125111556761,1.1529508882302004,1.1554043190421537,1.1562231802269347,1.158709890412668,1.1616360869707816,1.1633562211780248,1.165716309673913,1.1673691513761468,1.1627605240888768,1.1602297724599708,1.1629229441719626,1.158802961079692,1.160765830339727,1.1636598876273478,1.1644310368088968,1.165019525761806,1.1677016631238741,1.1705877011421244,1.1735223874867353,1.1764701673576585,1.1740347566203242,1.173417983455551,1.1753666877361137,1.176640463906787,1.1740159447400864,1.1726182918776749,1.1753501151236776,1.1741077405518594,1.175840214995581,1.1786420165788416,1.1770236757590802,1.1777420870677822,1.1805564005239992,1.1805858947584293,1.1816352622220914,1.1772839581213999,1.1802084579132182,1.1828191555868923,1.185468504029636,1.1883916266958505,1.1911235835460472,1.1938819260609932,1.1896655208544709,1.1922476450704218,1.1938413670473407,1.1918353632845187,1.187699579039609,1.1893768933646232,1.1875306204549292,1.1842616822962009,1.1859570944317033,1.188000334387059,1.1908675586715536,1.1937593087820035,1.19313363654471,1.1874967605334756,1.186612499111235,1.1843942330941275,1.183209728763224,1.1774140465463998,1.1800196560063871,1.1829473822705852,1.185419311554594,1.1883439760792387,1.1841911000180108,1.1831724814047742,1.1832617017323295,1.180538106792047,1.1723009442062073,1.1708620549377924,1.172247917396973,1.1719728669462894,1.1741393999319643,1.1752698809775584,1.1756377409445722,1.1757131488828445,1.176912346948999,1.1797796109670182,1.1796165958703657,1.1782677147089733,1.1802881823628635,1.1818938129369394,1.1847815068942813,1.1829018624905892,1.1856208415671092,1.1822958099875076,1.1843025238711902,1.1872023373457061,1.18917026462703,1.191886512192486,1.194795594483287,1.1967143696630533,1.194060229778696,1.1954537472940687,1.1896248070629445,1.1925319644542502,1.1949123082228696,1.1975226021998904,1.1986685076081003,1.1962056946146338,1.1972541277321487,1.1962680024766141,1.1990060885530984,1.2005684156970207,1.1937532019116874,1.1851051866256068,1.176710731811731,1.1777657402206787,1.1803578386268883,1.179148468283596,1.1820094906695335,1.1737299987857015,1.1737567576758356,1.176587047132117,1.1743419647569213,1.1722730080314492,1.1692036927573106,1.1715105370201202,1.169634985729931,1.1703073155348986,1.1649980135662037,1.1658579376365326,1.161324752597077,1.1624702446613044,1.1638659420184552,1.1653646141696319,1.168333961013774,1.1712988667164626,1.1741765245543703,1.1771111216886163,1.1767125300242078,1.173295687026028,1.174180258401988,1.1723867429568255,1.1736531715909972,1.1756609824257005,1.175101377190831,1.1776851960349721,1.175339324210201,1.1672748080582778,1.1663671749389133,1.1691132625499119,1.1719834523210315,1.1749360416033936,1.1747085575375653,1.1762229217595195,1.1764626511364802,1.1789542859128452,1.1812488488594104,1.1817252875055526,1.1835466778363557,1.1798283145600215,1.1821175097198837,1.182922154359522,1.1856122044264523,1.1884613168546572,1.191187051380471,1.1826291761526213,1.1766570138947199,1.1795949341248064,1.1749998613294856,1.174073745796179,1.1716138421288236,1.172287680982393,1.1752427327745179,1.1727866822591568,1.1757001583425248,1.1757685712449715,1.177374576486444,1.1769314536559552,1.1768350212639647,1.1784604917412744,1.1811780240820957,1.1840765621446538,1.183215069385473,1.1861409603165722,1.186144370797928,1.177716070772241,1.178428849188124,1.172874533934072,1.1751113545146994,1.172398928022722,1.1753509846038084,1.1782324613762563,1.1747116162518763,1.171923338827553,1.1746095319976162,1.1761867541312345,1.169450117783125,1.1652041107787368,1.1629935127022883,1.1623053512943375,1.1608602745856154,1.1632028955349973,1.1648598353319828,1.167016470139795,1.1662158630709034,1.1684880517763288,1.1710967141496245,1.1740179853012316,1.171777222120386,1.1723164234414545,1.1749615977270842,1.1758895411595893,1.1781183682088332,1.1793878164100917,1.1798198187719455,1.1822894404400262,1.1807404715783154,1.181684236238868,1.1734026670699793,1.1695139115171154,1.1711452378320706,1.1718992417946883,1.1731647524615874,1.1726636729125104,1.170990543577093,1.1732556427780307,1.1667107628063722,1.1694047218903294,1.172352318083072,1.1731576086316164,1.1755027384553431,1.1767718760869363,1.1758813350941923,1.1719782236943588,1.1736919553520673,1.1714962209405937,1.1733382030312656,1.169033017641795,1.1717703320406847,1.1719332529263353,1.174891697038051,1.1691807273447234,1.17149970193039,1.1743398659745627,1.1715074199655,1.1743555110867252,1.1711015736745807,1.1660324584587642,1.1684692046308194,1.1698019355365072,1.1683084587146217,1.1677980920053936,1.1700592435853414,1.1704072724444448,1.1665225008048312,1.1694472142397208,1.1719221067382692,1.1726484604495242,1.1753224642296685,1.1782686118189514,1.176248825181832,1.179175786516637,1.1792796991869956,1.1808726212134,1.1835573025835042,1.1863898776914452,1.1870967234850922,1.1836209246914078,1.176497666094452,1.1737919190028252,1.1766491186461387,1.1793464540801697,1.1793057578845805,1.1821606382445093,1.178245675455516,1.180912479263298,1.1833043360205115,1.1838645731490625,1.1851881979917138,1.181008002287436,1.1806324706978633,1.176567579195822,1.1732198960820381,1.1663300001256482,1.1693004852155804,1.1713082873670644,1.174010317640741,1.1763652202848143,1.1761671770427544,1.1701933804851161,1.1686468053616408,1.1666443374978117,1.168922336451424,1.1718347211398763,1.171641000085162,1.1728969478074351,1.174363996570001,1.1768167474640108,1.1736359313079647,1.1694772283438963,1.17105515483698,1.171725112634508,1.173099938904609,1.172327854172792,1.1696669106572766,1.170213038267924,1.1728746672499684,1.1747252785521003,1.1702955514005855,1.1729967577081055,1.1714866755621638,1.1733018637928538,1.1698052567677661,1.1668973118602153,1.1670912383971355,1.1657496387741175,1.1655502588205613,1.1659833914634337,1.168471925042544,1.1673339358936687,1.16846670742641,1.1674350839828829,1.1671528860070972,1.1652697307349786,1.1679255808243032,1.1706934088466219
